DATAFLOW,LAST UPDATE,freq,wst_oper,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,PT,2016,699,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,PT,2017,604,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,PT,2018,638,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,PT,2019,643,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,PT,2020,673,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,RO,1995,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,RO,1996,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,RO,1997,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,RO,1998,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,RO,1999,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,RO,2000,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,RO,2001,123,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,RO,2002,170,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,RO,2003,17,b
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,RO,2004,83,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,RO,2005,145,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,RO,2006,41,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,RO,2007,34,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,RO,2008,72,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,RO,2009,78,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,RO,2010,162,b
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,RO,2011,173,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,RO,2012,165,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,RO,2013,215,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,RO,2014,256,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,RO,2015,284,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,RO,2016,337,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,RO,2017,393,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,RO,2018,406,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,RO,2019,384,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,RO,2020,404,p
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,RS,2006,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,RS,2007,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,RS,2008,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,RS,2009,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,RS,2010,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,RS,2011,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,RS,2012,0,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,RS,2013,25,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,RS,2014,15,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,RS,2015,14,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,RS,2016,5,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,RS,2017,6,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,RS,2018,6,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,RS,2019,4,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SE,1995,685,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SE,1996,810,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SE,1997,923,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SE,1998,1046,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SE,1999,1094,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SE,2000,1091,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SE,2001,1135,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SE,2002,1295,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SE,2003,1314,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SE,2004,1385,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SE,2005,1474,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SE,2006,1658,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SE,2007,1591,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SE,2008,1520,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SE,2009,1604,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SE,2010,1414,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SE,2011,1408,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SE,2012,1405,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SE,2013,1445,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SE,2014,1420,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SE,2015,1418,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SE,2016,1435,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SE,2017,1426,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SE,2018,1320,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SE,2019,1497,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SE,2020,898,b
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SI,1995,21,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SI,1996,54,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SI,1997,54,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SI,1998,90,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SI,1999,50,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SI,2000,47,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SI,2001,14,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SI,2002,62,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SI,2003,92,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SI,2004,183,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SI,2005,169,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SI,2006,145,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SI,2007,217,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SI,2008,190,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SI,2009,189,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SI,2010,203,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SI,2011,258,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SI,2012,270,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SI,2013,239,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SI,2014,259,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SI,2015,430,be
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SI,2016,380,e
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SI,2017,412,e
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SI,2018,429,e
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SI,2019,447,e
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SI,2020,460,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SK,1995,24,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SK,1996,22,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SK,1997,35,e
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SK,1998,28,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SK,1999,28,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SK,2000,34,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SK,2001,36,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SK,2002,34,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SK,2003,47,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SK,2004,46,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SK,2005,14,b
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SK,2006,14,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SK,2007,39,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SK,2008,60,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SK,2009,72,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SK,2010,98,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SK,2011,113,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SK,2012,141,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SK,2013,108,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SK,2014,88,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SK,2015,136,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SK,2016,291,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SK,2017,433,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SK,2018,603,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SK,2019,616,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,SK,2020,675,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,TR,2016,2946,b
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,TR,2017,2982,e
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,TR,2018,3848,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,TR,2019,3902,e
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,UK,1995,2020,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,UK,1996,1922,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,UK,1997,2265,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,UK,1998,2763,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,UK,1999,3421,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,UK,2000,2836,b
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,UK,2001,3181,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,UK,2002,3733,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,UK,2003,4698,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,UK,2004,5657,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,UK,2005,6362,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,UK,2006,7107,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,UK,2007,7680,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,UK,2008,7775,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,UK,2009,7890,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,UK,2010,8069,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,UK,2011,8134,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,UK,2012,8173,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,UK,2013,8460,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,UK,2014,8466,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,UK,2015,8558,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,UK,2016,8640,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,UK,2017,8324,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,RCY_M,THS_T,UK,2018,8386,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,AL,2013,325,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,AL,2014,425,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,AL,2015,491,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,AL,2016,452,e
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,AL,2017,436,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,AL,2018,462,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,AL,2019,381,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,AL,2020,369,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,AT,1995,482,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,AT,1996,563,b
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,AT,1997,586,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,AT,1998,586,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,AT,1999,611,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,AT,2000,633,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,AT,2001,631,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,AT,2002,637,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,AT,2003,650,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,AT,2004,566,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,AT,2005,559,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,AT,2006,585,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,AT,2007,586,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,AT,2008,587,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,AT,2009,574,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,AT,2010,548,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,AT,2011,552,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,AT,2012,560,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,AT,2013,559,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,AT,2014,547,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,AT,2015,547,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,AT,2016,552,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,AT,2017,562,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,AT,2018,570,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,AT,2019,580,ps
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BA,2008,317,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BA,2009,261,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BA,2010,271,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BA,2011,269,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BA,2012,227,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BA,2013,233,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BA,2014,234,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BA,2015,257,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BA,2016,272,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BA,2017,271,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BA,2018,273,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BA,2019,319,s
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BE,1995,446,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BE,1996,435,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BE,1997,455,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BE,1998,452,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BE,1999,451,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BE,2000,484,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BE,2001,460,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BE,2002,474,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BE,2003,472,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BE,2004,489,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BE,2005,504,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BE,2006,488,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BE,2007,513,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BE,2008,456,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BE,2009,443,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BE,2010,436,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BE,2011,433,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BE,2012,425,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BE,2013,425,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BE,2014,418,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BE,2015,406,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BE,2016,419,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BE,2017,407,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BE,2018,409,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BE,2019,416,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BE,2020,416,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BG,1995,531,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BG,1996,478,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BG,1997,435,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BG,1998,478,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BG,1999,483,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BG,2000,495,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BG,2001,495,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BG,2002,505,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BG,2003,510,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BG,2004,503,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BG,2005,518,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BG,2006,472,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BG,2007,509,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BG,2008,564,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BG,2009,579,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BG,2010,547,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BG,2011,483,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BG,2012,433,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BG,2013,428,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BG,2014,416,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BG,2015,412,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BG,2016,404,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BG,2017,434,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,BG,2018,407,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,CH,1995,602,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,CH,1996,605,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,CH,1997,610,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,CH,1998,614,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,CH,1999,638,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,CH,2000,659,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,CH,2001,663,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,CH,2002,678,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,CH,2003,670,
ESTAT:ENV_WASMUN(1.0),10/01/22 23:00:00,A,TRT,KG_HAB,CH,2004,663,
