DATAFLOW,LAST UPDATE,freq,nutrient,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,SK,2019,129941,p
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,SK,2008,6000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,SK,2009,5000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,SK,2010,8000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,SK,2011,10000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,SK,2012,10000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,SK,2013,10796,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,SK,2014,11444,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,SK,2015,12931,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,SK,2016,12649,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,SK,2017,12649,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,SK,2018,13141,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,SK,2019,13141,p
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,UK,2008,174000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,UK,2009,208000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,UK,2010,235000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,UK,2011,215000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,UK,2012,233000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,UK,2013,231125,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,UK,2014,224650,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,UK,2015,230420,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,UK,2016,231628,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,UK,2017,218563,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,UK,2018,220722,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,K,T,UK,2019,213638,p
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,UK,2008,914000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,UK,2009,1015000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,UK,2010,1021000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,UK,2011,1000000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,UK,2012,951000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,UK,2013,1056861,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,UK,2014,1048688,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,UK,2015,1023642,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,UK,2016,1035001,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,UK,2017,1030775,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,UK,2018,1036922,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,N,T,UK,2019,962415,p
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,UK,2008,57000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,UK,2009,82000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,UK,2010,84000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,UK,2011,82000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,UK,2012,87000,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,UK,2013,87280,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,UK,2014,85057,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,UK,2015,86430,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,UK,2016,85470,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,UK,2017,82321,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,UK,2018,81120,
ESTAT:TAI01(1.0),08/02/21 23:00:00,A,P,T,UK,2019,78033,p
